"cluster_id","kind","mode","n_studies","agent_id_resolved","canonical_name","n_members","n_members_resolved","n_named_diseases","n_named_compounds","n_distinct_ids","distinct_id_sample","is_minestrone"
"group_L4_ef41c4c6","small_molecule","group",3,"UNK",NA,11,11,0,0,0,"",FALSE
"group_L4_ef46e8f9","small_molecule","group",2,"MeSH:D010196","Pancreatic Elastase",3,3,0,0,0,"",FALSE
"group_L4_ef5204ee","disease_vs_normal","group",3,"STR:tumor_tissue","tumor tissue",80,80,1,0,1,"STR:tumor_tissue",FALSE
"group_L4_ef5407f6","small_molecule","group",2,"CHEBI:133946","thiazolidinemonocarboxylate",2,2,0,2,2,"STR:bix01294|STR:r1881_10nm_16h",TRUE
"group_L4_ef6db6b4","disease_vs_normal","group",4,"UNK",NA,11,11,0,0,0,"",FALSE
"group_L4_ef94a846","disease_vs_normal","group",7,"MeSH:D064726","Triple Negative Breast Neoplasms",15,15,1,0,1,"MeSH:D064726",FALSE
"group_L4_efb3e7d8","disease_vs_normal","group",5,"STR:nasopharyngeal_carcinoma","nasopharyngeal carcinoma",13,13,1,0,1,"STR:nasopharyngeal_carcinoma",FALSE
"group_L4_f001361a","disease_vs_normal","group",2,"UNK",NA,8,8,0,0,0,"",FALSE
"group_L4_f00db73a","small_molecule","group",2,"CHEBI:32008","Pipethanate hydrochloride",2,2,0,2,2,"CHEBI:28680|STR:pdx_models_were_treated_with_arac_for_5_consecutive_days_with_60_mg_kg_i_p_and_harvested_on_day_8",TRUE
"group_L4_f046b804","small_molecule","group",4,"CHEBI:28908","bambermycin",11,11,0,4,4,"CHEBI:52172|STR:erlotinib_1_um|STR:exposed_to_vorinostat_at_0_m_for_36_hours|STR:exposed_to_vorinostat_at_10_m_for_36_hours",TRUE
"group_L4_f0494e45","small_molecule","group",5,"CHEBI:63637","vemurafenib",31,31,0,1,1,"CHEBI:63637",FALSE
"group_L4_f0c1b4e6","small_molecule","group",2,"CHEBI:15738","staurosporine",6,6,0,1,1,"CHEBI:15738",FALSE
"group_L4_f0c1bbb5","disease_vs_normal","group",4,"MeSH:D009374","Neoplasms, Experimental",11,11,2,0,2,"STR:non_small_cell_lung_cancer_nsclc|STR:nsclc_adenocarcinoma_cells",TRUE
"group_L4_f0f5d77a","small_molecule","group",5,"CHEBI:123456","N-ethyl-2-[(2R,3R,6S)-3-[(4-fluorophenyl)sulfonylamino]-2-(hydroxymethyl)-3,6-dihydro-2H-pyran-6-yl]acetamide",8,8,0,4,4,"STR:1_um_gsk2869552|STR:futibatinib|STR:gsk2830371_10um_for_1_hour|STR:neratinib_40mg_kg",TRUE
"group_L4_f117def6","small_molecule","group",3,"CHEBI:75929","<small>D</small>-cycloserine(1+)",15,15,0,3,3,"CHEBI:137113|STR:jq1_1_m|STR:jq1_500_nm",TRUE
"group_L4_f12efec4","disease_vs_normal","group",130,"UNK",NA,1150,1150,0,0,0,"",FALSE
"group_L4_f19e6ec7","small_molecule","group",2,"MeSH:D008543","Melanins",2,2,0,0,0,"",FALSE
"group_L4_f1aab4e1","disease_vs_normal","group",2,"MeSH:D014851","Wakefulness",2,2,2,0,2,"STR:mskcc_wilms_tumor_patient_tumor|STR:wilms_tumor_tissue",TRUE
"group_L4_f1e72ee8","small_molecule","group",2,"CHEBI:17113","erythritol",9,9,0,1,1,"CHEBI:50924",FALSE
"group_L4_f1f813d3","disease_vs_normal","group",2,"STR:glioma","glioma",20,20,1,0,1,"STR:glioma",FALSE
"group_L4_f20a562d","small_molecule","group",3,"STR:dmso","DMSO",9,9,0,0,0,"",FALSE
"group_L4_f23bc95a","small_molecule","group",3,"CHEBI:134207","methylcytosine",4,4,0,3,3,"CHEBI:131156|CHEBI:231344|STR:treated_with_lgk974",TRUE
"group_L4_f23ebe76","cytokine_stim","group",2,"MeSH:D016899","Interferon-beta",7,7,0,2,2,"STR:ifn|STR:ifnb",TRUE
"group_L4_f2537020","small_molecule","group",2,"CHEBI:134207","methylcytosine",2,2,0,1,1,"CHEBI:232616",FALSE
"group_L4_f27e8765","small_molecule","group",3,"CHEBI:17996","chloride",9,9,0,3,3,"CHEBI:16016|CHEBI:5931|STR:d_galactosamine",TRUE
"group_L4_f294d2ce","small_molecule","group",3,"UNK",NA,5,5,0,0,0,"",FALSE
"group_L4_f35f8178","pathogen_or_aggregate_exposure","group",2,"STR:hbv_infected_ayw","hbv-infected (ayw",12,12,0,1,1,"STR:hbv_infected_ayw",FALSE
"group_L4_f3605b7c","disease_vs_normal","group",2,"STR:nsclc","nsclc",9,9,1,0,1,"STR:nsclc",FALSE
"group_L4_f38a01a3","disease_vs_normal","group",2,"MeSH:D001943","Breast Neoplasms",12,12,1,0,1,"MeSH:D001943",FALSE
"group_L4_f395c56f","disease_vs_normal","group",16,"UNK",NA,143,143,0,0,0,"",FALSE
"group_L4_f398dd8d","small_molecule","group",2,"CHEBI:27388","benzoylacetyl-CoA",15,15,0,1,1,"STR:7_days_with_1ug_ml_doxycycline",FALSE
"group_L4_f3b628f7","disease_vs_normal","group",2,"STR:prostate_tumor","prostate tumor",5,5,1,0,1,"STR:prostate_tumor",FALSE
"group_L4_f3cd1aa0","disease_vs_normal","group",3,"UNK",NA,20,20,0,0,0,"",FALSE
"group_L4_f400bd07","disease_vs_normal","group",5,"MeSH:D002294","Carcinoma, Squamous Cell",75,75,3,0,3,"MeSH:D002294|STR:adenocarcinoma|STR:fetal_adenocarcinoma",TRUE
"group_L4_f41eedd5","disease_vs_normal","group",2,"MeSH:D010361","Patients",7,7,1,0,1,"MeSH:D010361",FALSE
"group_L4_f42d478d","disease_vs_normal","group",2,"MeSH:D003430","Cross-Sectional Studies",13,13,1,0,1,"STR:colorectal",FALSE
"group_L4_f45a5904","disease_vs_normal","group",2,"MeSH:D016889","Endometrial Neoplasms",46,46,1,0,1,"MeSH:D016889",FALSE
"group_L4_f4ad0c70","small_molecule","group",2,"CHEBI:16240","hydrogen peroxide",2,2,0,1,1,"CHEBI:16240",FALSE
"group_L4_f4b9f686","small_molecule","group",5,"CHEBI:27953","physostigmine",10,10,0,3,3,"CHEBI:3139|STR:bleomycin_plus_pdkin|STR:treated_with_bleomycin_and_sting_deficiency",TRUE
"group_L4_f4d30f81","disease_vs_normal","group",4,"MeSH:D009369","Neoplasms",10,10,1,0,1,"MeSH:D009369",FALSE
"group_L4_f4fe7705","disease_vs_normal","group",8,"UNK",NA,205,205,0,0,0,"",FALSE
"group_L4_f50c1952","pathogen_or_aggregate_exposure","group",2,"STR:sars_cov_2_wa_01_infected","sars-cov-2 wa/01 infected",6,6,0,1,1,"STR:sars_cov_2_wa_01_infected",FALSE
"group_L4_f5237d66","small_molecule","group",2,"CHEBI:4672","docetaxel anhydrous",12,12,0,1,1,"CHEBI:4672",FALSE
"group_L4_f52dc453","small_molecule","group",2,"MeSH:D010136","p-Hydroxyamphetamine",4,4,0,0,0,"",FALSE
"group_L4_f551ef18","small_molecule","group",3,"CHEBI:4031","cyclosporin A",26,26,0,0,0,"",FALSE
"group_L4_f56ac451","small_molecule","group",3,"CHEBI:123456","N-ethyl-2-[(2R,3R,6S)-3-[(4-fluorophenyl)sulfonylamino]-2-(hydroxymethyl)-3,6-dihydro-2H-pyran-6-yl]acetamide",6,6,0,4,4,"CHEBI:178199|STR:osimertinib_2_um|STR:osimertinib_2_um_9d|STR:osimertinib_500nm_for_3_days",TRUE
"group_L4_f56dc897","small_molecule","group",2,"STR:adalimumab","adalimumab",8,8,0,1,1,"STR:adalimumab",FALSE
"group_L4_f572e1b6","cytokine_stim","group",4,"UNK",NA,26,26,0,0,0,"",FALSE
"group_L4_f5a73b08","disease_vs_normal","group",2,"STR:head_neck_cancer_um_scc_1_stable_cells","head neck cancer um-scc-1 stable cells",4,4,1,0,1,"STR:head_neck_cancer_um_scc_1_stable_cells",FALSE
"group_L4_f5da4c40","disease_vs_normal","group",2,"UNK",NA,7,7,0,0,0,"",FALSE
"group_L4_f5ebd29b","small_molecule","group",4,"CHEBI:88517","PS(20:3(8Z,11Z,14Z)/18:0)",9,9,0,1,1,"CHEBI:71200",FALSE
"group_L4_f63aaa81","disease_vs_normal","group",2,"STR:yb5_colon_cancer_cell_line","yb5 colon cancer cell line",6,6,1,0,1,"STR:yb5_colon_cancer_cell_line",FALSE
"group_L4_f6605c82","disease_vs_normal","group",4,"MeSH:D011471","Prostatic Neoplasms",19,19,1,0,1,"MeSH:D011471",FALSE
"group_L4_f6799506","small_molecule","group",6,"CHEBI:46345","5-fluorouracil",16,16,0,4,4,"CHEBI:46345|CHEBI:80961|STR:5_fu_treatment|STR:treated_with_5_fu_2hr",TRUE
"group_L4_f67bca85","small_molecule","group",2,"CHEBI:91435","linifanib",6,6,0,1,1,"CHEBI:91435",FALSE
"group_L4_f68a1936","disease_vs_normal","group",21,"UNK",NA,79,79,0,0,0,"",FALSE
"group_L4_f6bc416e","small_molecule","group",2,"CHEBI:17139","6-<em>O</em>-sulfo-α-<small>D</small>-Glc-(1→6)-α-<small>D</small>-Glc-(1→6)-α-<small>D</small>-Glc-(1→3)-1-<em>O</em>-alkyl-2-<em>O</em>-acylglycerol",10,10,0,2,2,"STR:10_nm_dihydrotestosterone_dht_for_24_hours|STR:estradiol_100nm",TRUE
"group_L4_f6eed7d2","pathogen_or_aggregate_exposure","group",4,"UNK",NA,18,18,0,0,0,"",FALSE
"group_L4_f7453523","disease_vs_normal","group",2,"UNK",NA,3,3,0,0,0,"",FALSE
"group_L4_f77ba7b0","cytokine_stim","group",2,"CHEBI:114785","erlotinib",3,3,0,1,1,"CHEBI:40629",FALSE
"group_L4_f79abfc2","small_molecule","group",5,"CHEBI:75929","<small>D</small>-cycloserine(1+)",23,23,0,4,4,"CHEBI:137113|STR:100nm_jq1_48h|STR:jq1_1_5um|STR:unstim",TRUE
"group_L4_f7ddd509","pathogen_or_aggregate_exposure","group",2,"STR:helicobacter pylori","Helicobacter pylori",7,7,0,3,3,"STR:co_cultured_with_h_pylori_with_trx1_high_expression|STR:co_cultured_with_h_pylori_with_trx1_low_expression|STR:h_pylori_infection",TRUE
"group_L4_f83185ac","small_molecule","group",2,"CHEBI:50729","mitoxantrone",5,5,0,2,2,"CHEBI:50729|STR:mitoxantrone_mit",TRUE
"group_L4_f84d1907","small_molecule","group",2,"HGNC:11766","TGFB1",6,6,0,2,2,"STR:tgf|STR:tgfb1",TRUE
"group_L4_f85eae3d","pathogen_or_aggregate_exposure","group",13,"UNK",NA,1052,1052,0,1,1,"STR:covid_positive",FALSE
"group_L4_f89859f0","disease_vs_normal","group",2,"UNK",NA,56,56,0,0,0,"",FALSE
"group_L4_f8ac77b2","small_molecule","group",2,"CHEBI:3311","calcium carbonate",7,7,0,1,1,"CHEBI:31941",FALSE
"group_L4_f8d2aada","disease_vs_normal","group",23,"UNK",NA,527,527,0,0,0,"",FALSE
"group_L4_f8f8ae02","disease_vs_normal","group",2,"STR:tnbc","tnbc",12,12,1,0,1,"STR:tnbc",FALSE
"group_L4_f93b3c44","disease_vs_normal","group",69,"UNK",NA,691,691,0,0,0,"",FALSE
"group_L4_f972fa60","disease_vs_normal","group",2,"STR:affected","affected",9,9,1,0,1,"STR:affected",FALSE
"group_L4_f9998c47","small_molecule","group",5,"CHEBI:17135","long-chain fatty alcohol",21,21,0,6,6,"CHEBI:50114|STR:10_nm_estrogen_for_12hr|STR:e2|STR:e2_10nm_treated_for_24h|STR:estrogen_12_hours",TRUE
"group_L4_f9a1f8e0","disease_vs_normal","group",2,"MeSH:D005355","Fibrosis",14,14,1,0,1,"MeSH:D005355",FALSE
"group_L4_f9a4fdf9","disease_vs_normal","group",4,"UNK",NA,5,5,0,0,0,"",FALSE
"group_L4_f9dc6c04","small_molecule","group",2,"STR:deta_no","deta/no",6,6,0,1,1,"STR:deta_no",FALSE
"group_L4_f9fcd706","pathogen_or_aggregate_exposure","group",2,"UNK",NA,19,19,0,0,0,"",FALSE
"group_L4_fa3fa5eb","pathogen_or_aggregate_exposure","group",4,"UNK",NA,48,48,0,0,0,"",FALSE
"group_L4_fa40acf4","small_molecule","group",2,"CHEBI:17126","carnitine",7,7,0,2,2,"CHEBI:16412|STR:100ng_ml_lps_treatment",TRUE
"group_L4_fa519e8c","small_molecule","group",7,"CHEBI:17126","carnitine",35,35,0,3,3,"STR:bm4|STR:lps_exposed|STR:lps_exposed_for_24_hours",TRUE
"group_L4_fa52f9cf","disease_vs_normal","group",2,"MeSH:D009182","Mycosis Fungoides",12,12,1,0,1,"STR:multiple_myeloma",FALSE
"group_L4_fa615814","small_molecule","group",2,"STR:denosumab","denosumab",21,21,0,1,1,"STR:denosumab",FALSE
"group_L4_fa7e204b","small_molecule","group",3,"CHEBI:134210","(<i>R</i>)-laudanosine(1+)",9,9,0,3,3,"CHEBI:91418|STR:2|STR:irofulven_3_5_mg_kg_i_p",TRUE
"group_L4_fa7e6591","small_molecule","group",2,"UNK",NA,7,7,0,0,0,"",FALSE
"group_L4_faaf21ce","small_molecule","group",3,"CHEBI:41774","tamoxifen",12,12,0,3,3,"CHEBI:44616|STR:14_days_tamoxifen_treatment|STR:7_days_tamoxifen_treatment",TRUE
"group_L4_fafe4f06","small_molecule","group",6,"MeSH:D005839","Gentamicins",17,17,0,0,0,"",FALSE
"group_L4_fb069e7f","pathogen_or_aggregate_exposure","group",5,"UNK",NA,13,13,0,0,0,"",FALSE
"group_L4_fb5d1cfe","disease_vs_normal","group",2,"MeSH:D010634","Phenobarbital",3,3,1,0,1,"MeSH:D010634",FALSE
"group_L4_fb911acf","disease_vs_normal","group",2,"STR:cwr22_pdx_tumor","cwr22 pdx tumor",41,41,22,0,22,"STR:cwr22_pdx_tumor|STR:cwr22_rh_pdx_tumor|STR:lgcap_1_pdx_tumor|STR:lncap_95_pdx_tumor|STR:lucap_105cr_pdx_tumor",TRUE
"group_L4_fbaef709","small_molecule","group",10,"CHEBI:63637","vemurafenib",64,64,0,6,6,"CHEBI:63637|STR:2_m_verafinib_for_20_days|STR:post_treatment_vemurafenib|STR:vemurafenib_plx4032_for_18_hours|STR:vemurafenib_plx4032_for_4_hours",TRUE
"group_L4_fbc34b30","small_molecule","group",2,"MeSH:D000098","Acetophenones",2,2,0,0,0,"",FALSE
"group_L4_fbd3e1db","small_molecule","group",2,"CHEBI:16635","Met-tRNA<small><sup>Met</small></sup>",7,7,0,1,1,"STR:20ug_ml_tgf_beta_for_8_h",FALSE
"group_L4_fc60fb48","disease_vs_normal","group",2,"STR:sals","sals",4,4,1,0,1,"STR:sals",FALSE
"group_L4_fcce8b64","small_molecule","group",8,"CHEBI:50756","acridone",12,12,0,2,2,"CHEBI:49603|CHEBI:49668",TRUE
"group_L4_fd3ae05b","pathogen_or_aggregate_exposure","group",2,"STR:staphylococcal enterotoxin b","Staphylococcal enterotoxin B",22,22,0,3,3,"STR:recombinant_seb_100_g_ml|STR:recombinant_seb_500_g_ml|STR:seb",TRUE
"group_L4_fd7303a8","small_molecule","group",2,"CHEBI:86193","DAPT",35,35,0,1,1,"STR:dapt_gsi",FALSE
"group_L4_fd8bcb3d","disease_vs_normal","group",2,"STR:uc","uc",46,46,1,0,1,"STR:uc",FALSE
"group_L4_fd92f3ca","disease_vs_normal","group",2,"MeSH:D013274","Stomach Neoplasms",17,17,1,0,1,"MeSH:D013274",FALSE
"group_L4_fdd42642","disease_vs_normal","group",17,"MeSH:D011471","Prostatic Neoplasms",292,292,1,0,1,"MeSH:D011471",FALSE
"group_L4_fdeba763","disease_vs_normal","group",2,"MeSH:D008180","Lupus Erythematosus, Systemic",9,9,1,0,1,"MeSH:D008180",FALSE
"group_L4_fe2892fe","disease_vs_normal","group",2,"STR:lucap_145_2_pdx_tumor","lucap 145.2 pdx tumor",4,4,1,0,1,"STR:lucap_145_2_pdx_tumor",FALSE
"group_L4_fe6230f9","disease_vs_normal","group",3,"MeSH:D009149","Mustard Plant",4,4,1,0,1,"STR:multiple_myeloma",FALSE
"group_L4_fe7ff881","pathogen_or_aggregate_exposure","group",2,"STR:staphylococcus epidermidis","Staphylococcus epidermidis",9,9,0,3,3,"STR:treated_with_ifng_for_24_hrs|STR:treated_with_il_22_for_24_hrs|STR:treated_with_staphylococcus_epidermidis_for_3_hrs",TRUE
"group_L4_fe9ce504","disease_vs_normal","group",2,"UNK",NA,3,3,0,0,0,"",FALSE
"group_L4_fea58165","disease_vs_normal","group",2,"MeSH:D010033","Otitis Media",4,4,1,0,1,"MeSH:D000077195",FALSE
"group_L4_fee1c248","disease_vs_normal","group",2,"UNK",NA,64,64,0,0,0,"",FALSE
"group_L4_ff46c967","disease_vs_normal","group",4,"UNK",NA,18,18,0,0,0,"",FALSE
"group_L4_ff555c4e","small_molecule","group",2,"MeSH:D010119","Oxythiamine",8,8,0,0,0,"",FALSE
"group_L4_fff0a02f","small_molecule","group",4,"CHEBI:134201","<em>P</em>-{α-<small>D</small>-Glc<em>p</em>NAc-(1→3)-[<small>D</small>-GroA-(2→1)]-α-<small>D</small>-Glc<em>p</em>NAc-6-yl}-α-<small>D</small>-Glc<em>p</em>NAc-(1→3)-[<em>P</em>-6-[CH<small><sub>2</sub></small>]<small><sub>5</sub></small>NH<small><sub>2</sub></small>]-α-<small>D</small>-Glc<em>p</em>NAc-(1→2)-<small>D</small>-GroA",39,39,0,35,35,"CHEBI:131174|CHEBI:134689|CHEBI:145365|CHEBI:145374|CHEBI:177413",TRUE
"pair_L0_101e1a0d","disease_vs_normal","pair",2,"UNK",NA,12,12,0,0,0,"",FALSE
"pair_L0_1d1a612d","pathogen_or_aggregate_exposure","pair",2,"STR:sars-cov-2","SARS-CoV-2",24,24,0,1,1,"STR:sars_cov_2_infection_at_moi_1_during_24_h",FALSE
"pair_L0_29c9e244","small_molecule","pair",2,"STR:mpc309","mpc309",4,4,0,1,1,"STR:mpc309",FALSE
"pair_L0_2a25741c","disease_vs_normal","pair",2,"UNK",NA,7,7,0,0,0,"",FALSE
"pair_L0_2e7018b9","disease_vs_normal","pair",2,"STR:nsclc","nsclc",397,397,1,0,1,"STR:nsclc",FALSE
"pair_L0_351f5a4e","disease_vs_normal","pair",2,"STR:als","als",10,10,1,0,1,"STR:als",FALSE
"pair_L0_3f4840a7","disease_vs_normal","pair",2,"UNK",NA,17,17,0,0,0,"",FALSE
"pair_L0_5573561d","small_molecule","pair",2,"CHEBI:27953","physostigmine",4,4,0,1,1,"CHEBI:3139",FALSE
"pair_L0_6922c8b2","small_molecule","pair",2,"STR:drug_treated","drug treated",5,5,0,1,1,"STR:drug_treated",FALSE
"pair_L0_6c7db102","small_molecule","pair",2,"CHEBI:2549","albuterol",14,14,0,1,1,"CHEBI:2549",FALSE
"pair_L0_6f48f303","disease_vs_normal","pair",2,"STR:ipf","ipf",23,23,1,0,1,"STR:ipf",FALSE
"pair_L0_7b34fd95","disease_vs_normal","pair",2,"MeSH:D000544","Alzheimer Disease",300,300,1,0,1,"MeSH:D000544",FALSE
"pair_L0_8ad7ae9c","small_molecule","pair",2,"UNK",NA,12,12,0,0,0,"",FALSE
"pair_L0_8aec6349","disease_vs_normal","pair",2,"STR:nash","nash",19,19,1,0,1,"STR:nash",FALSE
"pair_L0_9293edec","disease_vs_normal","pair",2,"UNK",NA,27,27,0,0,0,"",FALSE
"pair_L0_96f2a5d8","disease_vs_normal","pair",2,"UNK",NA,78,78,0,0,0,"",FALSE
"pair_L0_a5aa10d2","disease_vs_normal","pair",2,"UNK",NA,86,86,0,0,0,"",FALSE
"pair_L0_b83ff128","pathogen_or_aggregate_exposure","pair",2,"UNK",NA,58,58,0,0,0,"",FALSE
"pair_L0_bc173187","pathogen_or_aggregate_exposure","pair",2,"STR:tuberculosis","Tuberculosis",41,41,0,0,0,"",FALSE
"pair_L0_d969e76f","disease_vs_normal","pair",4,"UNK",NA,35,35,0,0,0,"",FALSE
"pair_L0_ddc14f45","disease_vs_normal","pair",2,"UNK",NA,15,15,0,0,0,"",FALSE
"pair_L0_e566fb47","small_molecule","pair",2,"UNK",NA,8,8,0,0,0,"",FALSE
"pair_L0_fa399aed","disease_vs_normal","pair",3,"UNK",NA,25,25,0,0,0,"",FALSE
"pair_L0_ffcc758e","pathogen_or_aggregate_exposure","pair",2,"STR:sars_cov_2_wa_01_infected","sars-cov-2 wa/01 infected",6,6,0,1,1,"STR:sars_cov_2_wa_01_infected",FALSE
"pair_L1_1bb042b8","small_molecule","pair",2,"CHEBI:2549","albuterol",14,14,0,1,1,"CHEBI:2549",FALSE
"pair_L1_1c38d2ee","disease_vs_normal","pair",2,"UNK",NA,17,17,0,0,0,"",FALSE
"pair_L1_24c29bfe","small_molecule","pair",2,"UNK",NA,12,12,0,0,0,"",FALSE
"pair_L1_2919ef2e","disease_vs_normal","pair",2,"UNK",NA,7,7,0,0,0,"",FALSE
"pair_L1_2c80c0bb","disease_vs_normal","pair",2,"MeSH:D000544","Alzheimer Disease",300,300,1,0,1,"MeSH:D000544",FALSE
"pair_L1_317b2aaf","small_molecule","pair",2,"UNK",NA,8,8,0,0,0,"",FALSE
"pair_L1_3fe511ed","disease_vs_normal","pair",2,"UNK",NA,12,12,0,0,0,"",FALSE
"pair_L1_4f0e1ec2","pathogen_or_aggregate_exposure","pair",2,"UNK",NA,58,58,0,0,0,"",FALSE
"pair_L1_51bd9485","small_molecule","pair",2,"STR:drug_treated","drug treated",5,5,0,1,1,"STR:drug_treated",FALSE
"pair_L1_67bf1836","pathogen_or_aggregate_exposure","pair",2,"STR:tuberculosis","Tuberculosis",41,41,0,0,0,"",FALSE
"pair_L1_7eb38ad4","pathogen_or_aggregate_exposure","pair",2,"STR:sars_cov_2_wa_01_infected","sars-cov-2 wa/01 infected",6,6,0,1,1,"STR:sars_cov_2_wa_01_infected",FALSE
"pair_L1_80d43611","disease_vs_normal","pair",2,"STR:nash","nash",19,19,1,0,1,"STR:nash",FALSE
"pair_L1_82e7ddd7","disease_vs_normal","pair",2,"STR:ipf","ipf",23,23,1,0,1,"STR:ipf",FALSE
"pair_L1_86de9bf9","disease_vs_normal","pair",2,"UNK",NA,27,27,0,0,0,"",FALSE
"pair_L1_a37eca7b","disease_vs_normal","pair",3,"UNK",NA,25,25,0,0,0,"",FALSE
"pair_L1_af243995","small_molecule","pair",2,"STR:mpc309","mpc309",4,4,0,1,1,"STR:mpc309",FALSE
"pair_L1_ccd8c5f6","disease_vs_normal","pair",4,"UNK",NA,35,35,0,0,0,"",FALSE
"pair_L1_d2f9521a","disease_vs_normal","pair",2,"STR:nsclc","nsclc",397,397,1,0,1,"STR:nsclc",FALSE
"pair_L1_d3f9463d","small_molecule","pair",2,"CHEBI:27953","physostigmine",4,4,0,1,1,"CHEBI:3139",FALSE
"pair_L1_d7706f52","disease_vs_normal","pair",2,"UNK",NA,78,78,0,0,0,"",FALSE
"pair_L1_e3c7e97f","pathogen_or_aggregate_exposure","pair",2,"STR:sars-cov-2","SARS-CoV-2",24,24,0,1,1,"STR:sars_cov_2_infection_at_moi_1_during_24_h",FALSE
"pair_L1_e537ea95","disease_vs_normal","pair",2,"UNK",NA,15,15,0,0,0,"",FALSE
"pair_L1_ec0989ec","disease_vs_normal","pair",2,"STR:als","als",10,10,1,0,1,"STR:als",FALSE
"pair_L1_f98d2b00","disease_vs_normal","pair",2,"UNK",NA,86,86,0,0,0,"",FALSE
"pair_L2_0ef77a02","pathogen_or_aggregate_exposure","pair",2,"STR:tuberculosis","Tuberculosis",41,41,0,0,0,"",FALSE
"pair_L2_0ef97e54","small_molecule","pair",2,"UNK",NA,8,8,0,0,0,"",FALSE
"pair_L2_100f81b5","disease_vs_normal","pair",3,"UNK",NA,25,25,0,0,0,"",FALSE
"pair_L2_1a318d5b","disease_vs_normal","pair",2,"UNK",NA,12,12,0,0,0,"",FALSE
"pair_L2_39bf3f51","small_molecule","pair",3,"CHEBI:68534","enzalutamide",12,12,0,2,2,"CHEBI:68534|STR:wt_100nm_plus_ezalutamide_1_micromolar",TRUE
"pair_L2_45c46636","disease_vs_normal","pair",2,"UNK",NA,17,17,0,0,0,"",FALSE
"pair_L2_45e885aa","disease_vs_normal","pair",2,"STR:nash","nash",19,19,1,0,1,"STR:nash",FALSE
"pair_L2_492a3b2b","disease_vs_normal","pair",2,"UNK",NA,54,54,0,0,0,"",FALSE
"pair_L2_49a5ee96","pathogen_or_aggregate_exposure","pair",2,"UNK",NA,114,114,0,0,0,"",FALSE
"pair_L2_4a10f6c8","disease_vs_normal","pair",4,"UNK",NA,35,35,0,0,0,"",FALSE
"pair_L2_50a1415d","small_molecule","pair",3,"UNK",NA,16,16,0,0,0,"",FALSE
"pair_L2_516f605a","small_molecule","pair",2,"UNK",NA,84,84,0,0,0,"",FALSE
"pair_L2_5f380ac5","small_molecule","pair",2,"STR:glycine max 7s globulin","Glycine max 7S globulin",26,26,0,0,0,"",FALSE
"pair_L2_6e698687","small_molecule","pair",2,"CHEBI:50105","TNP-ATP<small><sup>5−</small></sup>",23,23,0,0,0,"",FALSE
"pair_L2_70789cc0","pathogen_or_aggregate_exposure","pair",2,"STR:sars_cov_2_wa_01_infected","sars-cov-2 wa/01 infected",6,6,0,1,1,"STR:sars_cov_2_wa_01_infected",FALSE
"pair_L2_76f00ccb","disease_vs_normal","pair",2,"UNK",NA,7,7,0,0,0,"",FALSE
"pair_L2_79d43acc","disease_vs_normal","pair",2,"STR:als","als",10,10,1,0,1,"STR:als",FALSE
"pair_L2_7e2c82d2","small_molecule","pair",2,"STR:mpc309","mpc309",4,4,0,1,1,"STR:mpc309",FALSE
"pair_L2_814b5433","small_molecule","pair",2,"CHEBI:27953","physostigmine",4,4,0,1,1,"CHEBI:3139",FALSE
"pair_L2_942d56f9","disease_vs_normal","pair",2,"MeSH:D000544","Alzheimer Disease",300,300,1,0,1,"MeSH:D000544",FALSE
"pair_L2_9a55ec4c","disease_vs_normal","pair",2,"UNK",NA,78,78,0,0,0,"",FALSE
"pair_L2_a53c98be","disease_vs_normal","pair",2,"STR:ipf","ipf",23,23,1,0,1,"STR:ipf",FALSE
"pair_L2_aed40974","small_molecule","pair",2,"UNK",NA,8,8,0,0,0,"",FALSE
"pair_L2_bea17786","small_molecule","pair",2,"CHEBI:2549","albuterol",14,14,0,1,1,"CHEBI:2549",FALSE
"pair_L2_bf7984e1","disease_vs_normal","pair",2,"UNK",NA,27,27,0,0,0,"",FALSE
"pair_L2_bfcae63a","small_molecule","pair",2,"CHEBI:31638","fulvestrant",7,7,0,2,2,"CHEBI:31638|STR:fulvestrant_10nm",TRUE
"pair_L2_cb70e499","pathogen_or_aggregate_exposure","pair",2,"UNK",NA,58,58,0,0,0,"",FALSE
"pair_L2_d87355da","small_molecule","pair",2,"CHEBI:50756","acridone",6,6,0,0,0,"",FALSE
"pair_L2_e13ca9a3","small_molecule","pair",2,"STR:white bean 7s globulin","White Bean 7S globulin",43,43,0,0,0,"",FALSE
"pair_L2_e2dd0e8c","pathogen_or_aggregate_exposure","pair",2,"STR:sars-cov-2","SARS-CoV-2",24,24,0,1,1,"STR:sars_cov_2_infection_at_moi_1_during_24_h",FALSE
"pair_L2_ea7dd381","disease_vs_normal","pair",2,"STR:nsclc","nsclc",397,397,1,0,1,"STR:nsclc",FALSE
"pair_L2_eb0d1fab","small_molecule","pair",2,"STR:drug_treated","drug treated",5,5,0,1,1,"STR:drug_treated",FALSE
"pair_L2_eeebd1c9","disease_vs_normal","pair",2,"UNK",NA,86,86,0,0,0,"",FALSE
"pair_L2_facc3494","disease_vs_normal","pair",2,"UNK",NA,15,15,0,0,0,"",FALSE
"pair_L3_02213d66","disease_vs_normal","pair",3,"UNK",NA,25,25,0,0,0,"",FALSE
"pair_L3_0295ca8e","small_molecule","pair",2,"CHEBI:16579","anisole",15,15,0,2,2,"STR:1|STR:1alpha",TRUE
