"regola","n_cond","prec_A","cop_A","n_A"
"frazione_efficace>=0.6 & stessi_membri & !entita_NCBITaxon",3,0.153846153846154,0.0869565217391304,13
"frazione_efficace>=0.6 & stessi_membri & !ramo_anchor",3,0.153846153846154,0.0869565217391304,13
"frazione_efficace>=0.6 & stessi_membri & controllo_veicolo",3,0.153846153846154,0.0869565217391304,13
"frazione_efficace>=0.6 & stessi_membri & verso_gain",3,0.153846153846154,0.0869565217391304,13
"I2_med<=70 & materiale_misto & !entita_NCBITaxon",3,0.153846153846154,0.0869565217391304,13
"I2_med<=70 & materiale_misto & controllo_veicolo",3,0.153846153846154,0.0869565217391304,13
"I2_med<=70 & materiale_misto & verso_gain",3,0.153846153846154,0.0869565217391304,13
"!dominato & materiale_misto & !entita_MeSH",3,0.153846153846154,0.0869565217391304,13
"!dominato & materiale_misto & controllo_veicolo",3,0.153846153846154,0.0869565217391304,13
"!stessi_membri & ramo_anchor & controllo_veicolo",3,0.153846153846154,0.0869565217391304,13
"dominato & controllo_veicolo",2,0.152542372881356,0.391304347826087,59
"k_effective<=10 & dominato & controllo_veicolo",3,0.152542372881356,0.391304347826087,59
"k_kish<=3 & dominato & controllo_veicolo",3,0.152542372881356,0.391304347826087,59
"k_kish<=4 & dominato & controllo_veicolo",3,0.152542372881356,0.391304347826087,59
"k_kish<=5 & dominato & controllo_veicolo",3,0.152542372881356,0.391304347826087,59
"dominato & controllo_veicolo & verso_gain",3,0.152542372881356,0.391304347826087,59
"I2_med<=70 & !dominato_da_modello & !entita_STR",3,0.151515151515152,0.217391304347826,33
"I2_med<=70 & !entita_STR & !entita_MeSH",3,0.151515151515152,0.217391304347826,33
"n_studi_model<=2 & materiale_misto",2,0.15,0.130434782608696,20
"k_effective<=3 & frazione_efficace>=0.6 & dominato",3,0.15,0.130434782608696,20
"k_kish<=2 & n_studi_model<=1 & !stessi_membri",3,0.15,0.130434782608696,20
"n_studi_model<=2 & materiale_misto & controllo_veicolo",3,0.15,0.130434782608696,20
"n_studi_model<=2 & materiale_misto & verso_gain",3,0.15,0.130434782608696,20
"frazione_efficace>=0.6 & I2_med<=70 & !materiale_misto",3,0.15,0.130434782608696,20
"materiale_misto & !entita_MeSH & !entita_NCBITaxon",3,0.15,0.130434782608696,20
"dominato & !dominato_da_modello & controllo_veicolo",3,0.148148148148148,0.347826086956522,54
"k_kish<=4 & I2_med<=70 & !stessi_membri",3,0.147058823529412,0.217391304347826,34
"k_effective<=5 & dominato & !entita_STR",3,0.146341463414634,0.260869565217391,41
"k_effective<=6 & dominato & !entita_STR",3,0.146341463414634,0.260869565217391,41
"k_kish<=3 & !stessi_membri & !entita_MeSH",3,0.146341463414634,0.260869565217391,41
"n_studi_model<=2 & dominato & !entita_STR",3,0.146341463414634,0.260869565217391,41
"dominato & !entita_STR & !entita_MeSH",3,0.146341463414634,0.260869565217391,41
"k_effective<=8 & dominato & !entita_STR",3,0.142857142857143,0.260869565217391,42
"n_studi_model<=1 & dominato & !entita_STR",3,0.142857142857143,0.217391304347826,35
"I2_med<=70 & !entita_STR & !ramo_anchor",3,0.142857142857143,0.217391304347826,35
"k_kish<=2 & I2_med<=70 & !stessi_membri",3,0.142857142857143,0.130434782608696,21
"k_kish<=2 & !stessi_membri & !ramo_anchor",3,0.142857142857143,0.130434782608696,21
"frazione_efficace>=0.5 & dominato & !stessi_membri",3,0.142857142857143,0.130434782608696,21
"materiale_misto & !entita_MeSH & controllo_veicolo",3,0.142857142857143,0.130434782608696,21
"!dominato & materiale_misto",2,0.142857142857143,0.0869565217391304,14
"!stessi_membri & ramo_anchor",2,0.142857142857143,0.0869565217391304,14
"k_effective<=4 & n_studi_model<=0 & frazione_efficace>=0.6",3,0.142857142857143,0.0869565217391304,14
"k_effective<=8 & n_studi_model<=2 & ramo_anchor",3,0.142857142857143,0.0869565217391304,14
"k_effective<=8 & !dominato_da_modello & ramo_anchor",3,0.142857142857143,0.0869565217391304,14
"k_effective<=10 & n_studi_model<=1 & ramo_anchor",3,0.142857142857143,0.0869565217391304,14
"k_effective<=10 & materiale_misto & !entita_MeSH",3,0.142857142857143,0.0869565217391304,14
"n_studi_model<=1 & !dominato_da_modello & ramo_anchor",3,0.142857142857143,0.0869565217391304,14
"frazione_efficace>=0.5 & materiale_misto & !entita_STR",3,0.142857142857143,0.0869565217391304,14
"frazione_efficace>=0.6 & I2_med<=50 & !entita_MeSH",3,0.142857142857143,0.0869565217391304,14
"frazione_efficace>=0.6 & I2_med<=50 & !ramo_anchor",3,0.142857142857143,0.0869565217391304,14
"frazione_efficace>=0.6 & materiale_misto & !entita_MeSH",3,0.142857142857143,0.0869565217391304,14
"frazione_efficace>=0.6 & materiale_misto & !entita_NCBITaxon",3,0.142857142857143,0.0869565217391304,14
"I2_med<=50 & !stessi_membri & !entita_STR",3,0.142857142857143,0.0869565217391304,14
"!dominato & materiale_misto & !dominato_da_modello",3,0.142857142857143,0.0869565217391304,14
"!dominato & materiale_misto & !stessi_membri",3,0.142857142857143,0.0869565217391304,14
"!dominato & materiale_misto & verso_gain",3,0.142857142857143,0.0869565217391304,14
"materiale_misto & !entita_STR & !entita_MeSH",3,0.142857142857143,0.0869565217391304,14
"!dominato_da_modello & !stessi_membri & ramo_anchor",3,0.142857142857143,0.0869565217391304,14
"!stessi_membri & !entita_NCBITaxon & ramo_anchor",3,0.142857142857143,0.0869565217391304,14
"!stessi_membri & ramo_anchor & verso_gain",3,0.142857142857143,0.0869565217391304,14
"dominato & !entita_STR",2,0.13953488372093,0.260869565217391,43
"k_effective<=10 & dominato & !entita_STR",3,0.13953488372093,0.260869565217391,43
"k_kish<=3 & dominato & !entita_STR",3,0.13953488372093,0.260869565217391,43
"k_kish<=4 & dominato & !entita_STR",3,0.13953488372093,0.260869565217391,43
"k_kish<=5 & dominato & !entita_STR",3,0.13953488372093,0.260869565217391,43
"dominato & !entita_STR & controllo_veicolo",3,0.13953488372093,0.260869565217391,43
"dominato & !entita_STR & verso_gain",3,0.13953488372093,0.260869565217391,43
"dominato & !materiale_misto & !entita_STR",3,0.138888888888889,0.217391304347826,36
"k_effective<=4 & dominato & !stessi_membri",3,0.137931034482759,0.173913043478261,29
"materiale_misto & !entita_MeSH",2,0.136363636363636,0.130434782608696,22
"k_effective<=5 & k_kish<=2 & !stessi_membri",3,0.136363636363636,0.130434782608696,22
"k_effective<=6 & k_kish<=2 & !stessi_membri",3,0.136363636363636,0.130434782608696,22
"k_kish<=2 & !stessi_membri & !entita_NCBITaxon",3,0.136363636363636,0.130434782608696,22
"frazione_efficace>=0.6 & I2_med<=70 & !entita_MeSH",3,0.136363636363636,0.130434782608696,22
"materiale_misto & !entita_MeSH & verso_gain",3,0.136363636363636,0.130434782608696,22
"materiale_misto & !entita_NCBITaxon & controllo_veicolo",3,0.136363636363636,0.130434782608696,22
"k_kish<=3 & I2_med<=70 & !stessi_membri",3,0.133333333333333,0.173913043478261,30
"dominato & !materiale_misto & !stessi_membri",3,0.133333333333333,0.173913043478261,30
"k_effective<=8 & ramo_anchor",2,0.133333333333333,0.0869565217391304,15
"n_studi_model<=1 & ramo_anchor",2,0.133333333333333,0.0869565217391304,15
"k_effective<=3 & frazione_efficace>=0.6 & I2_med<=70",3,0.133333333333333,0.0869565217391304,15
"k_effective<=4 & I2_med<=50 & !stessi_membri",3,0.133333333333333,0.0869565217391304,15
"k_effective<=5 & frazione_efficace>=0.6 & I2_med<=50",3,0.133333333333333,0.0869565217391304,15
"k_effective<=8 & k_effective<=10 & ramo_anchor",3,0.133333333333333,0.0869565217391304,15
"k_effective<=8 & k_kish<=5 & materiale_misto",3,0.133333333333333,0.0869565217391304,15
"k_effective<=8 & n_studi_model<=2 & materiale_misto",3,0.133333333333333,0.0869565217391304,15
"k_effective<=8 & materiale_misto & !entita_NCBITaxon",3,0.133333333333333,0.0869565217391304,15
"k_effective<=8 & !entita_NCBITaxon & ramo_anchor",3,0.133333333333333,0.0869565217391304,15
"k_effective<=8 & ramo_anchor & controllo_veicolo",3,0.133333333333333,0.0869565217391304,15
"k_effective<=8 & ramo_anchor & verso_gain",3,0.133333333333333,0.0869565217391304,15
"k_effective<=10 & k_kish<=5 & materiale_misto",3,0.133333333333333,0.0869565217391304,15
"k_effective<=10 & n_studi_model<=2 & ramo_anchor",3,0.133333333333333,0.0869565217391304,15
"k_effective<=10 & !dominato_da_modello & ramo_anchor",3,0.133333333333333,0.0869565217391304,15
"k_kish<=4 & frazione_efficace>=0.6 & I2_med<=50",3,0.133333333333333,0.0869565217391304,15
"k_kish<=5 & n_studi_model<=2 & materiale_misto",3,0.133333333333333,0.0869565217391304,15
"n_studi_model<=1 & n_studi_model<=2 & ramo_anchor",3,0.133333333333333,0.0869565217391304,15
"n_studi_model<=1 & !entita_NCBITaxon & ramo_anchor",3,0.133333333333333,0.0869565217391304,15
"n_studi_model<=1 & ramo_anchor & controllo_veicolo",3,0.133333333333333,0.0869565217391304,15
"n_studi_model<=1 & ramo_anchor & verso_gain",3,0.133333333333333,0.0869565217391304,15
"n_studi_model<=2 & materiale_misto & !dominato_da_modello",3,0.133333333333333,0.0869565217391304,15
"n_studi_model<=2 & !dominato_da_modello & ramo_anchor",3,0.133333333333333,0.0869565217391304,15
"frazione_efficace>=0.5 & materiale_misto & !dominato_da_modello",3,0.133333333333333,0.0869565217391304,15
"frazione_efficace>=0.6 & materiale_misto & !stessi_membri",3,0.133333333333333,0.0869565217391304,15
"frazione_efficace>=0.6 & materiale_misto & !ramo_anchor",3,0.133333333333333,0.0869565217391304,15
"frazione_efficace>=0.6 & materiale_misto & controllo_veicolo",3,0.133333333333333,0.0869565217391304,15
"materiale_misto & !dominato_da_modello & !ramo_anchor",3,0.133333333333333,0.0869565217391304,15
"materiale_misto & !entita_STR & !entita_NCBITaxon",3,0.133333333333333,0.0869565217391304,15
"materiale_misto & !entita_STR & !ramo_anchor",3,0.133333333333333,0.0869565217391304,15
"dominato & !dominato_da_modello & !entita_STR",3,0.131578947368421,0.217391304347826,38
"materiale_misto & !entita_NCBITaxon",2,0.130434782608696,0.130434782608696,23
"k_kish<=2 & n_studi_model<=2 & !stessi_membri",3,0.130434782608696,0.130434782608696,23
"frazione_efficace>=0.6 & I2_med<=70 & !ramo_anchor",3,0.130434782608696,0.130434782608696,23
"frazione_efficace>=0.6 & dominato & !materiale_misto",3,0.130434782608696,0.130434782608696,23
"materiale_misto & !entita_NCBITaxon & verso_gain",3,0.130434782608696,0.130434782608696,23
"n_studi_model<=1 & dominato & !stessi_membri",3,0.129032258064516,0.173913043478261,31
"dominato & !stessi_membri & !ramo_anchor",3,0.129032258064516,0.173913043478261,31
"k_kish<=2 & !stessi_membri",2,0.125,0.130434782608696,24
"materiale_misto & controllo_veicolo",2,0.125,0.130434782608696,24
"k_effective<=5 & frazione_efficace>=0.6 & I2_med<=70",3,0.125,0.130434782608696,24
"k_effective<=8 & k_kish<=2 & !stessi_membri",3,0.125,0.130434782608696,24
"k_effective<=10 & k_kish<=2 & !stessi_membri",3,0.125,0.130434782608696,24
"k_kish<=2 & k_kish<=3 & !stessi_membri",3,0.125,0.130434782608696,24
"k_kish<=2 & k_kish<=4 & !stessi_membri",3,0.125,0.130434782608696,24
"k_kish<=2 & k_kish<=5 & !stessi_membri",3,0.125,0.130434782608696,24
"k_kish<=2 & dominato & !stessi_membri",3,0.125,0.130434782608696,24
"k_kish<=2 & !dominato_da_modello & !stessi_membri",3,0.125,0.130434782608696,24
"k_kish<=2 & !stessi_membri & !entita_MeSH",3,0.125,0.130434782608696,24
"k_kish<=2 & !stessi_membri & controllo_veicolo",3,0.125,0.130434782608696,24
"k_kish<=2 & !stessi_membri & verso_gain",3,0.125,0.130434782608696,24
"k_kish<=4 & frazione_efficace>=0.6 & I2_med<=70",3,0.125,0.130434782608696,24
"frazione_efficace>=0.6 & dominato & !dominato_da_modello",3,0.125,0.130434782608696,24
"frazione_efficace>=0.6 & dominato & !ramo_anchor",3,0.125,0.130434782608696,24
"materiale_misto & controllo_veicolo & verso_gain",3,0.125,0.130434782608696,24
"k_effective<=8 & materiale_misto",2,0.125,0.0869565217391304,16
"k_effective<=10 & ramo_anchor",2,0.125,0.0869565217391304,16
"k_kish<=5 & materiale_misto",2,0.125,0.0869565217391304,16
"n_studi_model<=2 & ramo_anchor",2,0.125,0.0869565217391304,16
"frazione_efficace>=0.6 & materiale_misto",2,0.125,0.0869565217391304,16
"k_effective<=8 & k_effective<=10 & materiale_misto",3,0.125,0.0869565217391304,16
"k_effective<=8 & materiale_misto & controllo_veicolo",3,0.125,0.0869565217391304,16
"k_effective<=8 & materiale_misto & verso_gain",3,0.125,0.0869565217391304,16
"k_effective<=10 & n_studi_model<=2 & materiale_misto",3,0.125,0.0869565217391304,16
"k_effective<=10 & materiale_misto & !entita_NCBITaxon",3,0.125,0.0869565217391304,16
"k_effective<=10 & !entita_NCBITaxon & ramo_anchor",3,0.125,0.0869565217391304,16
"k_effective<=10 & ramo_anchor & controllo_veicolo",3,0.125,0.0869565217391304,16
"k_effective<=10 & ramo_anchor & verso_gain",3,0.125,0.0869565217391304,16
"k_kish<=5 & materiale_misto & !entita_NCBITaxon",3,0.125,0.0869565217391304,16
"k_kish<=5 & materiale_misto & controllo_veicolo",3,0.125,0.0869565217391304,16
"k_kish<=5 & materiale_misto & verso_gain",3,0.125,0.0869565217391304,16
"n_studi_model<=2 & materiale_misto & !stessi_membri",3,0.125,0.0869565217391304,16
"n_studi_model<=2 & !entita_NCBITaxon & ramo_anchor",3,0.125,0.0869565217391304,16
"n_studi_model<=2 & ramo_anchor & controllo_veicolo",3,0.125,0.0869565217391304,16
"n_studi_model<=2 & ramo_anchor & verso_gain",3,0.125,0.0869565217391304,16
"frazione_efficace>=0.5 & frazione_efficace>=0.6 & materiale_misto",3,0.125,0.0869565217391304,16
"frazione_efficace>=0.5 & materiale_misto & !stessi_membri",3,0.125,0.0869565217391304,16
"frazione_efficace>=0.6 & materiale_misto & verso_gain",3,0.125,0.0869565217391304,16
"!dominato_da_modello & ramo_anchor & controllo_veicolo",3,0.125,0.0869565217391304,16
"materiale_misto",1,0.12,0.130434782608696,25
"materiale_misto & verso_gain",2,0.12,0.130434782608696,25
"n_studi_model<=1 & frazione_efficace>=0.6 & dominato",3,0.12,0.130434782608696,25
"k_effective<=5 & dominato & !stessi_membri",3,0.117647058823529,0.173913043478261,34
"k_effective<=6 & dominato & !stessi_membri",3,0.117647058823529,0.173913043478261,34
"dominato & !stessi_membri & !entita_NCBITaxon",3,0.117647058823529,0.173913043478261,34
"k_effective<=10 & materiale_misto",2,0.117647058823529,0.0869565217391304,17
"materiale_misto & !entita_STR",2,0.117647058823529,0.0869565217391304,17
"!dominato_da_modello & ramo_anchor",2,0.117647058823529,0.0869565217391304,17
"ramo_anchor & controllo_veicolo",2,0.117647058823529,0.0869565217391304,17
"k_effective<=10 & materiale_misto & controllo_veicolo",3,0.117647058823529,0.0869565217391304,17
"k_effective<=10 & materiale_misto & verso_gain",3,0.117647058823529,0.0869565217391304,17
"k_kish<=2 & !stessi_membri & !entita_STR",3,0.117647058823529,0.0869565217391304,17
"k_kish<=3 & frazione_efficace>=0.6 & I2_med<=60",3,0.117647058823529,0.0869565217391304,17
"k_kish<=3 & I2_med<=50 & !stessi_membri",3,0.117647058823529,0.0869565217391304,17
"frazione_efficace>=0.6 & I2_med<=70 & !entita_STR",3,0.117647058823529,0.0869565217391304,17
"frazione_efficace>=0.6 & dominato & !stessi_membri",3,0.117647058823529,0.0869565217391304,17
"materiale_misto & !stessi_membri & !ramo_anchor",3,0.117647058823529,0.0869565217391304,17
"materiale_misto & !entita_STR & controllo_veicolo",3,0.117647058823529,0.0869565217391304,17
"materiale_misto & !entita_STR & verso_gain",3,0.117647058823529,0.0869565217391304,17
"!dominato_da_modello & !entita_NCBITaxon & ramo_anchor",3,0.117647058823529,0.0869565217391304,17
"!dominato_da_modello & ramo_anchor & verso_gain",3,0.117647058823529,0.0869565217391304,17
"!entita_NCBITaxon & ramo_anchor & controllo_veicolo",3,0.117647058823529,0.0869565217391304,17
"ramo_anchor & controllo_veicolo & verso_gain",3,0.117647058823529,0.0869565217391304,17
"frazione_efficace>=0.6 & dominato & !entita_MeSH",3,0.115384615384615,0.130434782608696,26
"frazione_efficace>=0.6 & dominato & !entita_NCBITaxon",3,0.115384615384615,0.130434782608696,26
"I2_med<=70 & !stessi_membri & !entita_STR",3,0.115384615384615,0.130434782608696,26
"n_studi_model<=2 & dominato & !stessi_membri",3,0.114285714285714,0.173913043478261,35
"dominato & !dominato_da_modello & !stessi_membri",3,0.114285714285714,0.173913043478261,35
"k_effective<=8 & dominato & !stessi_membri",3,0.111111111111111,0.173913043478261,36
"dominato & !stessi_membri & !entita_MeSH",3,0.111111111111111,0.173913043478261,36
"frazione_efficace>=0.6 & dominato",2,0.111111111111111,0.130434782608696,27
"k_effective<=4 & frazione_efficace>=0.6 & dominato",3,0.111111111111111,0.130434782608696,27
"k_effective<=5 & frazione_efficace>=0.6 & dominato",3,0.111111111111111,0.130434782608696,27
"k_effective<=6 & frazione_efficace>=0.6 & dominato",3,0.111111111111111,0.130434782608696,27
"k_effective<=8 & frazione_efficace>=0.6 & dominato",3,0.111111111111111,0.130434782608696,27
"k_effective<=10 & frazione_efficace>=0.6 & dominato",3,0.111111111111111,0.130434782608696,27
"k_kish<=3 & frazione_efficace>=0.6 & dominato",3,0.111111111111111,0.130434782608696,27
"k_kish<=4 & frazione_efficace>=0.6 & dominato",3,0.111111111111111,0.130434782608696,27
"k_kish<=5 & frazione_efficace>=0.6 & dominato",3,0.111111111111111,0.130434782608696,27
"n_studi_model<=2 & frazione_efficace>=0.6 & dominato",3,0.111111111111111,0.130434782608696,27
"frazione_efficace>=0.5 & frazione_efficace>=0.6 & dominato",3,0.111111111111111,0.130434782608696,27
"frazione_efficace>=0.6 & dominato & controllo_veicolo",3,0.111111111111111,0.130434782608696,27
"frazione_efficace>=0.6 & dominato & verso_gain",3,0.111111111111111,0.130434782608696,27
"I2_med<=70 & dominato & !stessi_membri",3,0.111111111111111,0.130434782608696,27
"ramo_anchor",1,0.111111111111111,0.0869565217391304,18
"!entita_NCBITaxon & ramo_anchor",2,0.111111111111111,0.0869565217391304,18
"ramo_anchor & verso_gain",2,0.111111111111111,0.0869565217391304,18
"k_effective<=4 & frazione_efficace>=0.6 & I2_med<=60",3,0.111111111111111,0.0869565217391304,18
"frazione_efficace>=0.6 & dominato & !entita_STR",3,0.111111111111111,0.0869565217391304,18
"materiale_misto & !dominato_da_modello & !entita_NCBITaxon",3,0.111111111111111,0.0869565217391304,18
"!entita_NCBITaxon & ramo_anchor & verso_gain",3,0.111111111111111,0.0869565217391304,18
"dominato & !stessi_membri",2,0.108108108108108,0.173913043478261,37
"k_effective<=10 & dominato & !stessi_membri",3,0.108108108108108,0.173913043478261,37
"k_kish<=3 & dominato & !stessi_membri",3,0.108108108108108,0.173913043478261,37
"k_kish<=4 & dominato & !stessi_membri",3,0.108108108108108,0.173913043478261,37
"k_kish<=5 & dominato & !stessi_membri",3,0.108108108108108,0.173913043478261,37
"dominato & !stessi_membri & controllo_veicolo",3,0.108108108108108,0.173913043478261,37
"dominato & !stessi_membri & verso_gain",3,0.108108108108108,0.173913043478261,37
"materiale_misto & !dominato_da_modello & !stessi_membri",3,0.105263157894737,0.0869565217391304,19
"materiale_misto & !dominato_da_modello & !entita_MeSH",3,0.105263157894737,0.0869565217391304,19
