"cluster_id","agent_id","nome_llm","nome_vero","src","entity","scatta_llm","scatterebbe_vero","nel_deliverable"
"cgroup_L5_c0cf1f63","STR:phage solution","phage solution",NA,"COMBO","COMBO:sep1+solution",TRUE,FALSE,FALSE
"cgroup_L5_c0d1d837","CHEBI:68534","enzalutamide","enzalutamide","onto","CHEBI:68534",FALSE,FALSE,TRUE
"cgroup_L5_c0e3eda2","NCBITaxon:446","Legionella pneumophila",NA,"STR","STR:l_pneumophila_deltaroma",FALSE,FALSE,FALSE
"cgroup_L5_c0e4b66e","HGNC:26021","LYAR","LYAR","STR","STR:usp49_knockdown",FALSE,FALSE,FALSE
"cgroup_L5_c0eb316c","CHEBI:30671","dimethyl(phenyl)phosphine","dimethyl(phenyl)phosphine","onto","HGNC:333",FALSE,FALSE,FALSE
"cgroup_L5_c0f8803f","UNK",NA,NA,"onto","MeSH:D011271",FALSE,FALSE,FALSE
"cgroup_L5_c0fbad4a","CHEBI:3745","clindamycin","clindamycin","anchor","CHEBI:3745",TRUE,TRUE,FALSE
"cgroup_L5_c0fea47a","STR:icu/vent","ICU/VENT",NA,"STR","STR:icu_vent",FALSE,FALSE,FALSE
"cgroup_L5_c0ffc983","HGNC:3360","ENSA","ENSA","onto","HGNC:2750",FALSE,FALSE,FALSE
"cgroup_L5_c100d94b","STR:insulin-like growth factor 1","Insulin-like growth factor 1",NA,"STR","STR:igf1",FALSE,FALSE,FALSE
"cgroup_L5_c1059b42","HGNC:7969","NR1I3","NR1I3","STR","STR:icos_ngfr",FALSE,FALSE,FALSE
"cgroup_L5_c10abaa8","MeSH:D001172","rheumatoid arthritis","Arthritis, Rheumatoid","STR","STR:inflammatory_arthritis",FALSE,FALSE,FALSE
"cgroup_L5_c10f490f","CHEBI:63637","vemurafenib","vemurafenib","COMBO","COMBO:acalabrutinib+vemurafenib",FALSE,FALSE,FALSE
"cgroup_L5_c112857a","MeSH:D015470","acute myeloid leukemia","Leukemia, Myeloid, Acute","STR","STR:hp_aa",FALSE,FALSE,FALSE
"cgroup_L5_c1134328","HGNC:4825","HBAP1","HBAP1","onto","HGNC:6018",FALSE,FALSE,FALSE
"cgroup_L5_c11d2f38","UNK",NA,NA,"STR","STR:flow_stretch",FALSE,FALSE,FALSE
"cgroup_L5_c12aeaec","CHEBI:68508","diethyl maleate","diethyl maleate","onto","CHEBI:80551",FALSE,FALSE,FALSE
"cgroup_L5_c12c3a4c","HGNC:9898","RBM12","RBM12","STR","STR:rbm12_crispr_knockout_guide_1",FALSE,FALSE,FALSE
"cgroup_L5_c130faf0","MeSH:D015179","colorectal cancer","Colorectal Neoplasms","STR","STR:early_onset_colorectal_cancer",FALSE,FALSE,FALSE
"cgroup_L5_c134f39c","UNK",NA,NA,"STR","STR:pc_6500",FALSE,FALSE,FALSE
"cgroup_L5_c139ba24","HGNC:15563","IL37","IL37","STR","STR:k53_il_37",FALSE,FALSE,FALSE
"cgroup_L5_c13b1103","MeSH:D065626","Non-alcoholic Fatty Liver Disease","Non-alcoholic Fatty Liver Disease","onto","MeSH:D065626",FALSE,FALSE,TRUE
"cgroup_L5_c140c204","CHEBI:39867+CHEBI:9168","valproic acid + sirolimus",NA,"COMBO","COMBO:rapamycin+vpa",FALSE,FALSE,FALSE
"cgroup_L5_c14479f4","HGNC:13096","ZNF33A","ZNF33A","STR","STR:znf33a",FALSE,FALSE,FALSE
"cgroup_L5_c144876b","HGNC:11110","ARID1A","ARID1A","STR","STR:kd_hervh_sihervh_1",FALSE,FALSE,FALSE
"cgroup_L5_c15425a2","CHEMBL:CHEMBL2103864","NAVARIXIN",NA,"onto","CHEMBL:CHEMBL2103864",FALSE,FALSE,FALSE
"cgroup_L5_c158cdb6","STR:stretching","Stretching",NA,"STR","STR:mechanical_or_physical",FALSE,FALSE,FALSE
"cgroup_L5_c15950cc","STR:angiofibroma","angiofibroma",NA,"STR","STR:angiofibroma",FALSE,FALSE,FALSE
"cgroup_L5_c164c13d","UNK",NA,NA,"STR","STR:hk1_ev",FALSE,FALSE,FALSE
"cgroup_L5_c167b311","CHEBI:16997","propane-1,2-diol","propane-1,2-diol","onto","HGNC:1071",FALSE,FALSE,FALSE
"cgroup_L5_c1693bb7","MeSH:D008180","systemic lupus erythematosus","Lupus Erythematosus, Systemic","STR","STR:non_septic_icu",FALSE,FALSE,FALSE
"cgroup_L5_c169a5b8","STR:obesity","obesity",NA,"STR","STR:obese_m",FALSE,FALSE,FALSE
"cgroup_L5_c17e5342","MeSH:D010190","Pancreatic Neoplasms","Pancreatic Neoplasms","onto","MeSH:D010190",FALSE,FALSE,FALSE
"cgroup_L5_c184b1be","CHEBI:17952","flavonol 3-<em>O</em>-[α-<small>L</small>-rhamnosyl-(1→6)-β-<small>D</small>-glucoside]s","flavonol 3-<em>O</em>-[α-<small>L</small>-rhamnosyl-(1→6)-β-<small>D</small>-glucoside]s","COMBO","COMBO:bortezomib+nelfinavir",FALSE,FALSE,FALSE
"cgroup_L5_c1938d18","STR:uab30_1um","uab30_1um",NA,"onto","CHEMBL:CHEMBL3098771",FALSE,FALSE,FALSE
"cgroup_L5_c1985629","CHEBI:84491","poly(I:C)","poly(I:C)","COMBO","COMBO:glucose+simof",FALSE,FALSE,FALSE
"cgroup_L5_c19a9c1e","MeSH:D016403","diffuse large B-cell lymphoma","Lymphoma, Large B-Cell, Diffuse","STR","STR:ocular_adnexal_lymphoma",FALSE,FALSE,FALSE
"cgroup_L5_c19ac7ad","STR:th17","Th17",NA,"STR","STR:th17",FALSE,FALSE,FALSE
"cgroup_L5_c1a40de9","STR:1000um_ct913","1000um ct913",NA,"STR","STR:ct913",FALSE,FALSE,FALSE
"cgroup_L5_c1a46cee","STR:vaccination","vaccination",NA,"anchor","STR:vaccination",TRUE,FALSE,FALSE
"cgroup_L5_c1abb060","HGNC:11190","SOX10","SOX10","STR","STR:sisox10",FALSE,FALSE,FALSE
"cgroup_L5_c1b620ac","NCBITaxon:1773","Mycobacterium tuberculosis",NA,"STR","STR:rv_a29_visit_1b",FALSE,FALSE,FALSE
"cgroup_L5_c1d1286e","CHEBI:114785","erlotinib","erlotinib","onto","CHEBI:40629",FALSE,FALSE,FALSE
"cgroup_L5_c1d92d76","CHEBI:68508","diethyl maleate","diethyl maleate","STR","STR:compound_4a",FALSE,FALSE,FALSE
"cgroup_L5_c1dd301e","HGNC:44354","LINC00673","LINC00673","STR","STR:slncr1_cons_rep2",FALSE,FALSE,FALSE
"cgroup_L5_c1df54e7","CHEBI:7939","parthenolide","parthenolide","onto","CHEBI:7939",FALSE,FALSE,FALSE
"cgroup_L5_c1e217d6","CHEBI:231342","ceralasertib","ceralasertib","onto","CHEBI:231342",FALSE,FALSE,FALSE
"cgroup_L5_c1e5f625","MeSH:D005922","IgA nephropathy","Glomerulonephritis, IGA","STR","STR:igan",FALSE,FALSE,FALSE
"cgroup_L5_c1e83540","MeSH:D013584","Synovial Sarcoma","Sarcoma, Synovial","onto","CHEBI:137113",FALSE,FALSE,FALSE
"cgroup_L5_c1f2fc19","MeSH:D054198","acute lymphoblastic leukemia","Precursor Cell Lymphoblastic Leukemia-Lymphoma","STR","STR:acute_lymphoblastic_leukaemia",FALSE,FALSE,FALSE
"cgroup_L5_c1f7abf9","HGNC:17707","HCG11","HCG11","STR","STR:sinf90",FALSE,FALSE,FALSE
"cgroup_L5_c1fb2102","STR:lipoblastoma","lipoblastoma",NA,"STR","STR:lipoblastoma",FALSE,FALSE,FALSE
"cgroup_L5_c1fb6bcb","HGNC:5275","KAT5","KAT5","STR","STR:sitip60_11",FALSE,FALSE,FALSE
"cgroup_L5_c1fca426","STR:spitz_tumor","spitz tumor",NA,"STR","STR:spitz_tumor",FALSE,FALSE,FALSE
"cgroup_L5_c20757d4","HGNC:1016","BCRP3","BCRP3","STR","STR:shrna_targeting_bmal1",FALSE,FALSE,FALSE
"cgroup_L5_c20ad338","HGNC:11207","SP2","SP2","STR","STR:trisomy_2",FALSE,FALSE,FALSE
"cgroup_L5_c20b5657","NCBITaxon:463676","Rhinovirus C",NA,"STR","STR:rv_c16",FALSE,FALSE,FALSE
"cgroup_L5_c20d819a","HGNC:9413","PRKDC","PRKDC","STR","STR:sidna_pkcs",FALSE,FALSE,FALSE
"cgroup_L5_c2115ba9","MeSH:D003876","atopic dermatitis","Dermatitis, Atopic","STR","STR:nl_disease",FALSE,FALSE,FALSE
"cgroup_L5_c2125896","HGNC:16355","GAS5","GAS5","STR","STR:induction_shints11_knockdown",FALSE,FALSE,FALSE
"cgroup_L5_c216f51b","NCBITaxon:11234","measles virus",NA,"STR","STR:zikv_sd001",FALSE,FALSE,FALSE
"cgroup_L5_c21dd774","MeSH:D016403","Diffuse large B-cell lymphoma","Lymphoma, Large B-Cell, Diffuse","STR","STR:idiopathic_orbital_inflammation",FALSE,FALSE,FALSE
"cgroup_L5_c225cfc3","HGNC:20815","KDM3A","KDM3A","STR","STR:sikdm3a",FALSE,FALSE,FALSE
"cgroup_L5_c22669b2","HGNC:10112","SNORD13P3","SNORD13P3","COMBO","COMBO:csf+il17a",FALSE,FALSE,FALSE
"cgroup_L5_c22d7c27","MeSH:D009428","Netilmicin","Netilmicin","STR","STR:neuroblastoma",FALSE,FALSE,FALSE
"cgroup_L5_c22ffb04","HGNC:24042","WWTR1","WWTR1","STR","STR:taz_shrna",FALSE,FALSE,FALSE
"cgroup_L5_c23cf2b0","STR:brushed epithelia","brushed epithelia",NA,"anchor","STR:brushed epithelia",TRUE,FALSE,FALSE
"cgroup_L5_c2459c4e","HGNC:3688","FGFR1","FGFR1","onto","HGNC:3690",FALSE,FALSE,FALSE
"cgroup_L5_c2492b7a","MeSH:D015470","acute myeloid leukemia","Leukemia, Myeloid, Acute","STR","STR:positive_group_iv_iv",FALSE,FALSE,FALSE
"cgroup_L5_c256d345","NCBITaxon:2697049","SARS-CoV-2",NA,"STR","STR:rn_nose",FALSE,FALSE,FALSE
"cgroup_L5_c257f28c","MeSH:D064593","Heterografts","Heterografts","STR","STR:tfeb_overexpressing",FALSE,FALSE,FALSE
"cgroup_L5_c25af721","UNK",NA,NA,"STR","STR:panin_3",FALSE,FALSE,FALSE
"cgroup_L5_c2719d63","STR:plaque_extracts_gsk2019","plaque extracts + gsk2019",NA,"STR","STR:gsk2019_plaque_extracts",FALSE,FALSE,FALSE
"cgroup_L5_c2796869","CHEBI:17234","glucose","glucose","COMBO","COMBO:glucose+nh4cl",TRUE,TRUE,FALSE
"cgroup_L5_c28bd129","UNK",NA,NA,"STR","STR:49_96_kg_m_obese",FALSE,FALSE,FALSE
"cgroup_L5_c297a454","HGNC:1787","CDKN2A","CDKN2A","onto","HGNC:1787",FALSE,FALSE,FALSE
"cgroup_L5_c297d874","NCBITaxon:2702","Gardnerella vaginalis",NA,"STR","STR:live_bacteria",FALSE,FALSE,FALSE
"cgroup_L5_c29a24da","UNK",NA,NA,"STR","STR:schizophrenia_scz",FALSE,FALSE,FALSE
"cgroup_L5_c29ac864","HGNC:5456","IFRD1","IFRD1","onto","HGNC:3474",FALSE,FALSE,FALSE
"cgroup_L5_c2a817fe","HGNC:13805","NEUROG2","NEUROG2","STR","STR:ngn2_brn3a",FALSE,FALSE,FALSE
"cgroup_L5_c2abecb7","HGNC:6028","CXCR2P1","CXCR2P1","STR","STR:fhitlow_pher2high",FALSE,FALSE,FALSE
"cgroup_L5_c2b0d8d5","HGNC:9955","RELA","RELA","onto","HGNC:9955",FALSE,FALSE,FALSE
"cgroup_L5_c2b49a02","MeSH:D015470","acute myeloid leukemia","Leukemia, Myeloid, Acute","STR","STR:shhlf",FALSE,FALSE,FALSE
"cgroup_L5_c2b59dca","HGNC:11199","SOX3","SOX3","STR","STR:sox4_knockdown",FALSE,FALSE,FALSE
"cgroup_L5_c2b6c730","STR:us-1630631","US-1630631",NA,"anchor","STR:us-1630631",TRUE,FALSE,FALSE
"cgroup_L5_c2bebc3c","CHEBI:17306","maltose","maltose","COMBO","COMBO:heat shock+maltose",TRUE,TRUE,FALSE
"cgroup_L5_c2c1c02a","HGNC:6014","IL4","IL4","STR","STR:0_75oe",FALSE,FALSE,FALSE
"cgroup_L5_c2c512f4","CHEBI:172363","<em>S</em>-malonyl-4'-phosphopantetheine(3−)","<em>S</em>-malonyl-4'-phosphopantetheine(3−)","onto","CHEMBL:CHEMBL1201556",FALSE,FALSE,FALSE
"cgroup_L5_c2c828e8","STR:iqs117","iqs117",NA,"STR","STR:iqs117",FALSE,FALSE,FALSE
"cgroup_L5_c2cac309","HGNC:3357","ENPP2","ENPP2","STR","STR:hpv18_e7_r84s",FALSE,FALSE,FALSE
"cgroup_L5_c2cce144","MeSH:D054198","acute lymphoblastic leukemia","Precursor Cell Lymphoblastic Leukemia-Lymphoma","STR","STR:multiple_myeloma",FALSE,FALSE,FALSE
"cgroup_L5_c2de1966","HGNC:6610","LIM2","LIM2","STR","STR:shlimk1_2",FALSE,FALSE,FALSE
"cgroup_L5_c2e26bec","HGNC:16846","WTAP","WTAP","onto","HGNC:16846",FALSE,FALSE,FALSE
"cgroup_L5_c2e796cd","MeSH:D017077","conditioned medium","Culture Media, Conditioned","STR","STR:xfcm",FALSE,FALSE,FALSE
"cgroup_L5_c2ec02f9","UNK",NA,NA,"STR","STR:5_post_silencing_scrambled_short_hairpin",FALSE,FALSE,FALSE
"cgroup_L5_c2efb4d3","HGNC:44354","LINC00673","LINC00673","STR","STR:linc00673_sirna1",FALSE,FALSE,FALSE
"cgroup_L5_c2f2ce6b","STR:e2_p4","e2+p4",NA,"COMBO","COMBO:estrogen+progesterone",FALSE,FALSE,FALSE
"cgroup_L5_c3002cb3","NCBITaxon:10566","human papillomavirus",NA,"STR","STR:ahr_targeting_4",FALSE,FALSE,FALSE
"cgroup_L5_c303ba33","MeSH:D013502","General Surgery","General Surgery","STR","STR:mechanical_or_physical",FALSE,FALSE,FALSE
"cgroup_L5_c30709c6","STR:multiple_sclerosis","multiple sclerosis",NA,"STR","STR:lesion_iii",FALSE,FALSE,FALSE
"cgroup_L5_c30d9fdc","HGNC:16312","KIR3DL3","KIR3DL3","STR","STR:shphb2",FALSE,FALSE,FALSE
"cgroup_L5_c30dcfb8","HGNC:11872","TMOD2","TMOD2","STR","STR:twist2_knockdown",FALSE,FALSE,FALSE
"cgroup_L5_c30dd34f","HGNC:684","ARHGEF4","ARHGEF4","STR","STR:axl_knockout",FALSE,FALSE,FALSE
"cgroup_L5_c318331a","HGNC:6724","LUM","LUM","onto","HGNC:6769",FALSE,FALSE,FALSE
"cgroup_L5_c319779d","CHEMBL:CHEMBL4068611","RELACORILANT",NA,"anchor","CHEMBL:CHEMBL4068611",TRUE,FALSE,FALSE
"cgroup_L5_c31c7c4e","HGNC:18271","ENAH","ENAH","STR","STR:nu579i",FALSE,FALSE,FALSE
"cgroup_L5_c322e5a0","STR:pcos_muscle","pcos_muscle",NA,"STR","STR:pcos",FALSE,FALSE,FALSE
"cgroup_L5_c326a0ab","NCBITaxon:11089","Yellow Fever Virus",NA,"STR","STR:wild_type",FALSE,FALSE,FALSE
"cgroup_L5_c32adb4a","STR:fam83h antisense rna 1","FAM83H antisense RNA 1",NA,"STR","STR:fam83h_as1_sirna1",FALSE,FALSE,FALSE
"cgroup_L5_c32b17e8","CHEBI:231598","EPZ-6438","tazemetostat","COMBO","COMBO:epz-6438+simcrs1",TRUE,FALSE,FALSE
"cgroup_L5_c32da357","CHEBI:140908","GANT61","GANT61","COMBO","COMBO:gant61+rita",FALSE,FALSE,FALSE
"cgroup_L5_c3313901","MeSH:D014466","ultraviolet radiation","Ultraviolet Rays","STR","STR:early_onset_alzheimer_s_disease_eoad_1",FALSE,FALSE,FALSE
"cgroup_L5_c3440f07","UNK",NA,NA,"STR","STR:end_stage_ischemic_heart_disease",FALSE,FALSE,FALSE
"cgroup_L5_c357b238","HGNC:11200","SOX4","SOX4","STR","STR:shsmc1a_3",FALSE,FALSE,FALSE
"cgroup_L5_c35d1bf3","CHEBI:15946","<em>keto</em>-<small>D</small>-fructose 6-phosphate","<em>keto</em>-<small>D</small>-fructose 6-phosphate","COMBO","COMBO:il2+il23",FALSE,FALSE,FALSE
"cgroup_L5_c361978c","MeSH:D012710","Serum Albumin, Bovine","Serum Albumin, Bovine","STR","STR:serum_10h",FALSE,FALSE,FALSE
"cgroup_L5_c36262e3","STR:ll-k9-3","LL-K9-3",NA,"STR","STR:ll_k9_3",FALSE,FALSE,FALSE
"cgroup_L5_c3694542","CHEBI:379896","17β-hydroxy-17-methylestra-4,9,11-trien-3-one","17β-hydroxy-17-methylestra-4,9,11-trien-3-one","COMBO","COMBO:mel-6+r1881",FALSE,FALSE,FALSE
"cgroup_L5_c36a49de","HGNC:16822","FAM193A","FAM193A","STR","STR:shncor1_655",FALSE,FALSE,FALSE
"cgroup_L5_c36dbdae","NCBITaxon:1773","Mycobacterium tuberculosis",NA,"STR","STR:rv_b97_visit_2a",FALSE,FALSE,FALSE
"cgroup_L5_c37446bf","UNK",NA,NA,"STR","STR:constipation",FALSE,FALSE,FALSE
"cgroup_L5_c374b4c7","NCBITaxon:746128","aspergillusfumigatusa1163",NA,"onto","NCBITaxon:746128",FALSE,FALSE,FALSE
"cgroup_L5_c374e4d4","STR:skin_tumor","skin tumor",NA,"STR","STR:melanoma_iiib",FALSE,FALSE,FALSE
"cgroup_L5_c378b2ac","CHEBI:28119","2,3,7,8-Tetrachlorodibenzodioxin","2,3,7,8-tetrachlorodibenzodioxine","STR","STR:hg_tcdd_0_5um_2nm",FALSE,FALSE,FALSE
"cgroup_L5_c37b836b","NCBITaxon:1773","Mycobacterium tuberculosis",NA,"onto","NCBITaxon:3433758",FALSE,FALSE,FALSE
"cgroup_L5_c38e9be2","MeSH:D000077192","lung adenocarcinoma","Adenocarcinoma of Lung","onto","MeSH:D006394",FALSE,FALSE,FALSE
"cgroup_L5_c3923917","HGNC:3229","EGF","EGF","STR","STR:4_er_src_overexpression",FALSE,FALSE,FALSE
"cgroup_L5_c394e7cf","MeSH:D001943","breast cancer","Breast Neoplasms","STR","STR:dsp356_v_2",FALSE,FALSE,FALSE
"cgroup_L5_c3969363","UNK",NA,NA,"STR","STR:caf_derived_evs",FALSE,FALSE,FALSE
"cgroup_L5_c3a01541","STR:transit through 5x5x150µm3 constrictions","transit through 5x5x150µm3 constrictions",NA,"anchor","STR:transit through 5x5x150µm3 constrictions",TRUE,FALSE,FALSE
"cgroup_L5_c3a86007","HGNC:28148","CARD19","CARD19","STR","STR:c9orf89_ko",FALSE,FALSE,FALSE
"cgroup_L5_c3aa58d2","STR:tobacco smoke","tobacco smoke",NA,"anchor","STR:tobacco smoke",TRUE,FALSE,FALSE
"cgroup_L5_c3aa8f8f","CHEBI:6716","Depot Medroxyprogesterone Acetate","medroxyprogesterone acetate","onto","CHEBI:6716",FALSE,FALSE,FALSE
"cgroup_L5_c3ae78cd","MeSH:D003424","Crohn's Disease","Crohn Disease","onto","MeSH:D003424",FALSE,FALSE,TRUE
"cgroup_L5_c3affd79","MeSH:D015179","colorectal cancer","Colorectal Neoplasms","STR","STR:crc_stage_i",FALSE,FALSE,FALSE
"cgroup_L5_c3b1aaaf","STR:escc","escc",NA,"STR","STR:ve31",FALSE,FALSE,FALSE
"cgroup_L5_c3b5de01","HGNC:8875","PFKFB4","PFKFB4","STR","STR:shpfkfb4_seq_68",FALSE,FALSE,FALSE
"cgroup_L5_c3bc8de2","CHEBI:231601+CHEBI:49603","trastuzumab + lapatinib",NA,"COMBO","COMBO:lapatinib+trastuzumab",FALSE,FALSE,FALSE
"cgroup_L5_c3c036e1","STR:30_mg_kg_mcb_22_294_for_7d6h","30 mg/kg mcb-22-294 for 7d6h",NA,"anchor","STR:30_mg_kg_mcb_22_294_for_7d6h",TRUE,FALSE,FALSE
"cgroup_L5_c3d3eb5e","HGNC:6947","MCM4","MCM4","STR","STR:myc_genetic_knockdown_m0",FALSE,FALSE,FALSE
"cgroup_L5_c3dd2afb","NCBITaxon:2697049","SARS-CoV-2",NA,"STR","STR:retesting_positive_rtp",FALSE,FALSE,FALSE
"cgroup_L5_c3ea7ad8","NCBITaxon:746128","Aspergillus fumigatus",NA,"STR","STR:6_conidia_a_fumigatus",FALSE,FALSE,FALSE
"cgroup_L5_c3eacc0e","HGNC:15923","RBM39","RBM39","STR","STR:sirna2",FALSE,FALSE,FALSE
"cgroup_L5_c3ee7917","HGNC:16902","BCKDK","BCKDK","STR","STR:sgpspc1",FALSE,FALSE,FALSE
"cgroup_L5_c3f3a691","UNK",NA,NA,"STR","STR:nutritive_flow",FALSE,FALSE,FALSE
"cgroup_L5_c3f8e778","CHEBI:27388","benzoylacetyl-CoA","benzoylacetyl-CoA","COMBO","COMBO:ccm2+doxycycline",FALSE,FALSE,FALSE
"cgroup_L5_c3fdfbbf","STR:immunization","immunization",NA,"anchor","STR:immunization",TRUE,FALSE,FALSE
"cgroup_L5_c4043b13","NCBITaxon:5833","Plasmodium falciparum",NA,"STR","STR:after_third_inf_c7",FALSE,FALSE,FALSE
"cgroup_L5_c406fc88","HGNC:12873","ZIC2","ZIC2","STR","STR:zic2ko",FALSE,FALSE,FALSE
"cgroup_L5_c40a771a","HGNC:4820","HAS3","HAS3","onto","HGNC:1733",FALSE,FALSE,FALSE
"cgroup_L5_c40df831","HGNC:11892","TNF","TNF","STR","STR:i2_tnf",FALSE,FALSE,FALSE
"cgroup_L5_c4150925","STR:shiga toxin","Shiga toxin",NA,"COMBO","COMBO:shiga+toxin",FALSE,FALSE,FALSE
"cgroup_L5_c4170f92","HGNC:1333","FAM114A2","FAM114A2","STR","STR:cap_h2_knockdown",FALSE,FALSE,FALSE
"cgroup_L5_c42122d3","STR:mda_mb_231_ev","mda-mb-231 ev",NA,"STR","STR:mda_mb_231_ev",FALSE,FALSE,FALSE
"cgroup_L5_c422a2b1","CHEBI:747353","darolutamide","darolutamide","STR","STR:ard69",FALSE,FALSE,FALSE
"cgroup_L5_c4267173","NCBITaxon:147711","Human rhinovirus A",NA,"STR","STR:one_week",FALSE,FALSE,FALSE
"cgroup_L5_c430da84","HGNC:44354","LINC00673","LINC00673","STR","STR:linc00673_sirna2",FALSE,FALSE,FALSE
"cgroup_L5_c44175f6","HGNC:6001","IL2","IL2","COMBO","COMBO:gm-csf il-4+lps",FALSE,FALSE,FALSE
"cgroup_L5_c449a589","MeSH:D011839","Radiation, Ionizing","Radiation, Ionizing","STR","STR:2gy_2",FALSE,FALSE,FALSE
"cgroup_L5_c44ccac3","MeSH:D001172","rheumatoid arthritis","Arthritis, Rheumatoid","COMBO","COMBO:acp+tnf",FALSE,FALSE,FALSE
"cgroup_L5_c459793a","CHEBI:16412","lipopolysaccharide","lipopolysaccharide","COMBO","COMBO:lps+onco m",FALSE,FALSE,FALSE
"cgroup_L5_c4600f57","MeSH:D014700","Verapamil","Verapamil","STR","STR:uterine_leiomyoma",FALSE,FALSE,FALSE
"cgroup_L5_c4640631","MeSH:D011471","prostate cancer","Prostatic Neoplasms","onto","MeSH:D011471",FALSE,FALSE,FALSE
"cgroup_L5_c4683bcc","HGNC:11744","TFAP2C","TFAP2C","STR","STR:brd_sirna_mix_b",FALSE,FALSE,FALSE
"cgroup_L5_c47b9fb2","HGNC:11203","SOX8","SOX8","STR","STR:shsuz12",FALSE,FALSE,FALSE
"cgroup_L5_c47e069d","HGNC:30103","HAPSTR1","HAPSTR1","STR","STR:sihapstr1_hairpin_4",FALSE,FALSE,FALSE
"cgroup_L5_c485a2c8","HGNC:11365","STAT4","STAT4","STR","STR:stau1_ko",FALSE,FALSE,FALSE
"cgroup_L5_c48b856e","MeSH:D000077192","lung adenocarcinoma","Adenocarcinoma of Lung","STR","STR:lung_met",FALSE,FALSE,FALSE
"cgroup_L5_c48e2406","MeSH:D003587","Cytomegalovirus","Cytomegalovirus","STR","STR:differentiated_day8",FALSE,FALSE,FALSE
"cgroup_L5_c49ad658","STR:radiation","radiation",NA,"COMBO","COMBO:cb-839+radiation",FALSE,FALSE,FALSE
"cgroup_L5_c4a5ae08","CHEBI:50114","estrogen","estrogen","onto","CHEBI:5354",FALSE,FALSE,FALSE
"cgroup_L5_c4aaf18c","MeSH:D001335","diesel exhaust","Vehicle Emissions","STR","STR:rem22",FALSE,FALSE,FALSE
"cgroup_L5_c4abef1d","CHEBI:15702","terephthalic acid","terephthalic acid","COMBO","COMBO:braf+hmgs+tpa",FALSE,FALSE,FALSE
"cgroup_L5_c4af6818","HGNC:2575","CYB5AP4","CYB5AP4","STR","STR:6hr_card14e138a",FALSE,FALSE,FALSE
"cgroup_L5_c4b2a87d","CHEBI:133586","epoxyoctadecenoate","epoxyoctadecenoate","STR","STR:vegf_c",FALSE,FALSE,FALSE
"cgroup_L5_c4b3ef72","HGNC:16567","HNRNPA1P3","HNRNPA1P3","STR","STR:siled",FALSE,FALSE,FALSE
"cgroup_L5_c4bbf4f0","MeSH:D006528","hepatocellular carcinoma","Carcinoma, Hepatocellular","STR","STR:liverchip_peg",FALSE,FALSE,FALSE
"cgroup_L5_c4bcffc9","NCBITaxon:12814","respiratory syncytial virus",NA,"STR","STR:rsev_n5t",FALSE,FALSE,FALSE
"cgroup_L5_c4cb89de","STR:alps_fas","alps-fas",NA,"STR","STR:alps_fas",FALSE,FALSE,FALSE
"cgroup_L5_c4cca4bf","STR:shfev","shFEV",NA,"STR","STR:shfev_knockdown",FALSE,FALSE,FALSE
"cgroup_L5_c4ce2648","STR:acute_aortic_dissection","acute aortic dissection",NA,"anchor","STR:acute_aortic_dissection",TRUE,FALSE,FALSE
"cgroup_L5_c4d2e98b","UNK",NA,NA,"COMBO","COMBO:hksa+il21",FALSE,FALSE,FALSE
"cgroup_L5_c4d5cd6e","CHEBI:75045","Dabrafenib","dabrafenib","STR","STR:25_mg_kg_t11",FALSE,FALSE,FALSE
"cgroup_L5_c4d7bfe2","HGNC:1097","BRAF","BRAF","STR","STR:blm_sirna2",FALSE,FALSE,FALSE
"cgroup_L5_c4db04eb","STR:trisomy of chromosome 21","trisomy of chromosome 21",NA,"anchor","STR:trisomy of chromosome 21",TRUE,FALSE,FALSE
"cgroup_L5_c4dbca32","MeSH:D001172","rheumatoid arthritis","Arthritis, Rheumatoid","STR","STR:undifferentiated_arthritis",FALSE,FALSE,FALSE
"cgroup_L5_c4dcce98","CHEBI:68508","diethyl maleate","diethyl maleate","STR","STR:sc622985",FALSE,FALSE,FALSE
"cgroup_L5_c4dfd11c","CHEBI:16412","lps","lipopolysaccharide","COMBO","COMBO:ifng+lps",FALSE,FALSE,FALSE
"cgroup_L5_c4e3f1dc","CHEBI:229764+CHEBI:37537+CHEBI:63954","selinexor + phorbol 13-acetate 12-myristate + ionomycin",NA,"COMBO","COMBO:pma ionomycin+selinexor",FALSE,FALSE,FALSE
"cgroup_L5_c4ed8fc8","MeSH:D011371","Hutchinson-Gilford Progeria Syndrome","Progeria","STR","STR:hgps_2036c_t_gly608gly_engineered",FALSE,FALSE,FALSE
"cgroup_L5_c4f42e6e","CHEBI:16469","17β-estradiol","17β-estradiol","STR","STR:10_microm_e2",FALSE,FALSE,FALSE
"cgroup_L5_c502a2cd","HGNC:6002","IL20","IL20","onto","HGNC:5992",FALSE,FALSE,FALSE
"cgroup_L5_c50540c8","HGNC:27223","RBM33","RBM33","onto","HGNC:27223",FALSE,FALSE,FALSE
"cgroup_L5_c50b4e8b","HGNC:10200","SNORD50A","SNORD50A","STR","STR:ror1_knockdown",FALSE,FALSE,FALSE
"cgroup_L5_c51573bf","STR:af_eae_75_ug_ml","af-eae 75 ug/ml",NA,"STR","STR:af_eae_75_g_ml",FALSE,FALSE,FALSE
"cgroup_L5_c51ecec4","UNK",NA,NA,"onto","CHEBI:32402",FALSE,FALSE,FALSE
